[27/Feb/2014:16:55:01 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&country=125&gender=2&education=0&age=30 | + | 2738 | 243
[28/Feb/2014:02:25:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 68041971 | 546
[28/Feb/2014:02:25:37 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 47040652 | 545
[28/Feb/2014:02:26:13 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 16429707 | 533
[28/Feb/2014:02:26:35 +0000] | 54.227.246.164 | /stats2/segment |  | - | 6584 | 660
[28/Feb/2014:02:26:35 +0000] | 110.77.177.225 | /stats/totalvotes |  | + | 10625 | 45
[28/Feb/2014:02:26:25 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 10888987 | 531
[28/Feb/2014:02:25:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 90911804 | 547
[28/Feb/2014:02:26:02 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 40065549 | 546
[28/Feb/2014:02:25:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 98433082 | 548
[28/Feb/2014:02:27:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 634 | 14
[28/Feb/2014:02:28:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 718 | 14
[28/Feb/2014:02:28:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 12220 | 70211
[28/Feb/2014:02:29:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 663 | 14
[28/Feb/2014:02:30:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 606 | 14
[28/Feb/2014:02:30:02 +0000] | 54.227.246.164 | /stats2/segment_comparison |  | - | 495301 | 10149
[28/Feb/2014:02:30:03 +0000] | 54.227.246.164 | /stats/partners |  | - | 23523 | 70211
[28/Feb/2014:02:30:03 +0000] | 54.227.246.164 | /stats2/map_stats |  | - | 1243927 | 55206
[28/Feb/2014:02:30:04 +0000] | 54.227.246.164 | /stats/public/recent_votes |  | - | 5536 | 4592
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 1234 | 537
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 2476 | 548
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 9430 | 546
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 10431 | 547
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 10267 | 546
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 4753 | 545
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 4027 | 533
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 4524 | 546
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 5135 | 531
[28/Feb/2014:02:30:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 4292 | 528
[28/Feb/2014:02:31:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 677 | 14
[28/Feb/2014:02:32:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 778 | 14
[28/Feb/2014:02:32:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 9218 | 70211
[28/Feb/2014:02:33:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 704 | 14
[28/Feb/2014:02:34:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 629 | 14
[28/Feb/2014:02:34:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 9500 | 70211
[28/Feb/2014:02:35:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 624 | 14
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 2533 | 548
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 3514 | 546
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 4554 | 546
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 6448 | 547
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 3083 | 537
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 4109 | 528
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 3614 | 545
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 3607 | 546
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 2891 | 533
[28/Feb/2014:02:35:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 2356 | 531
[28/Feb/2014:02:34:05 +0000] | 127.0.0.1 | /stats/public/map | ? | - | 68581354 | 752
[28/Feb/2014:02:36:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 827 | 14
[28/Feb/2014:02:36:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 10387 | 70211
[28/Feb/2014:02:36:16 +0000] | 199.116.78.161 | /stats2/segment | ?partner=UNV | + | 2595 | 640
[28/Feb/2014:02:37:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 639 | 14
[28/Feb/2014:02:37:20 +0000] | 54.227.246.164 | /stats2/segment |  | - | 3500 | 660
[28/Feb/2014:02:37:20 +0000] | 203.14.171.60 | /stats/totalvotes |  | + | 9430 | 45
[28/Feb/2014:02:37:21 +0000] | 203.14.171.60 | /static/map_stats.json |  | + | 893 | 55206
[28/Feb/2014:02:37:22 +0000] | 203.14.171.60 | /static/segment_comparison.json |  | + | 484 | 10149
[28/Feb/2014:02:37:22 +0000] | 203.14.171.60 | /stats/public/segment | ?&country=83&gender=0&age_ub=140 | + | 82089 | 505
[28/Feb/2014:02:37:36 +0000] | 189.217.4.208 | /stats/totalvotes |  | + | 1652 | 45
[28/Feb/2014:02:37:39 +0000] | 189.217.4.208 | /static/map_stats.json |  | + | 134214 | 55206
[28/Feb/2014:02:37:40 +0000] | 189.217.4.208 | /static/segment_comparison.json |  | + | 401 | 10149
[28/Feb/2014:02:37:40 +0000] | 189.217.4.208 | /stats/public/segment | ?&country=37&gender=0&age_ub=140 | + | 217418 | 508
[28/Feb/2014:02:38:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 736 | 14
[28/Feb/2014:02:38:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 11598 | 70211
[28/Feb/2014:02:39:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 622 | 14
[28/Feb/2014:02:39:12 +0000] | 203.155.51.55 | /stats/totalvotes |  | + | 1342 | 45
[28/Feb/2014:02:39:20 +0000] | 203.155.51.55 | /static/map_stats.json |  | + | 272726 | 55206
[28/Feb/2014:02:39:21 +0000] | 203.155.51.55 | /static/segment_comparison.json |  | + | 420 | 10149
[28/Feb/2014:02:39:24 +0000] | 203.155.51.55 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1720609 | 524
[28/Feb/2014:02:40:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 1025 | 14
[28/Feb/2014:02:40:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 9603 | 70211
[28/Feb/2014:02:40:38 +0000] | 162.238.121.132 | /stats/totalvotes |  | + | 100794 | 45
[28/Feb/2014:02:40:40 +0000] | 162.238.121.132 | /static/map_stats.json |  | + | 110026 | 55206
[28/Feb/2014:02:40:41 +0000] | 162.238.121.132 | /static/segment_comparison.json |  | + | 389 | 10149
[28/Feb/2014:02:40:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 40796593 | 537
[28/Feb/2014:02:40:46 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 7596160 | 528
[28/Feb/2014:02:41:00 +0000] | 110.77.177.225 | /stats/totalvotes |  | + | 819692 | 45
[28/Feb/2014:02:41:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 1201852 | 14
[28/Feb/2014:02:40:55 +0000] | 189.217.4.208 | /stats/public/segment | ?country=110 | + | 9187868 | 524
[28/Feb/2014:02:41:04 +0000] | 189.217.4.208 | /stats/public/segment | ?&country=110&gender=2&age_lb=35&age_ub=54 | + | 538374 | 502
[28/Feb/2014:02:41:10 +0000] | 150.70.173.56 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1305 | 524
[28/Feb/2014:02:41:27 +0000] | 150.70.173.59 | /static/map_stats.json |  | + | 3601 | 55206
[28/Feb/2014:02:41:31 +0000] | 110.77.177.225 | /static/map_stats.json |  | + | 332911 | 55206
[28/Feb/2014:02:41:32 +0000] | 110.77.177.225 | /static/segment_comparison.json |  | + | 441 | 10149
[28/Feb/2014:02:41:35 +0000] | 110.77.177.225 | /stats/public/segment | ?&country=151&gender=0&age_ub=140 | + | 515436 | 501
[28/Feb/2014:02:40:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 90845003 | 546
[28/Feb/2014:02:40:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 110336943 | 546
[28/Feb/2014:02:42:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 786 | 14
[28/Feb/2014:02:40:54 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 67383971 | 545
[28/Feb/2014:02:42:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 12143 | 70211
[28/Feb/2014:02:42:07 +0000] | 189.217.4.208 | /stats/totalvotes |  | + | 1310 | 45
[28/Feb/2014:02:42:08 +0000] | 189.217.4.208 | /static/map_stats.json |  | + | 526 | 0
[28/Feb/2014:02:42:09 +0000] | 189.217.4.208 | /static/segment_comparison.json |  | + | 383 | 0
[28/Feb/2014:02:42:09 +0000] | 189.217.4.208 | /stats/public/segment | ?&country=65&gender=0&age_ub=140 | + | 575913 | 508
[28/Feb/2014:02:42:10 +0000] | 189.217.4.208 | /stats/public/segment | ?country=110 | + | 798250 | 524
[28/Feb/2014:02:42:11 +0000] | 189.217.4.208 | /stats/public/segment | ?&country=110&gender=2&age_lb=35&age_ub=54 | + | 1616 | 502
[28/Feb/2014:02:42:01 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 21107284 | 531
[28/Feb/2014:02:42:23 +0000] | 202.46.62.200 | /index.html |  | - | 383 | 86
[28/Feb/2014:02:42:24 +0000] | 119.63.193.132 | /index.html |  | - | 432 | 86
[28/Feb/2014:02:41:56 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 29156283 | 533
[28/Feb/2014:02:40:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 148640497 | 547
[28/Feb/2014:02:41:36 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 75232286 | 546
[28/Feb/2014:02:40:55 +0000] | 189.217.4.208 | /stats/public/sampleSimilar | ?choices=1,2,3,4,5,7 | + | 123738863 | 3286
[28/Feb/2014:02:42:59 +0000] | 127.0.0.1 | * |  | - | 162 | 0
[28/Feb/2014:02:43:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 939 | 14
[28/Feb/2014:02:40:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 177258410 | 548
[28/Feb/2014:02:43:03 +0000] | 127.0.0.1 | * |  | - | 167 | 0
[28/Feb/2014:02:41:25 +0000] | 189.217.4.208 | /stats/public/sampleSimilar | ?choices=1,2,3,4,5,7 | - | 100514492 | 3286
[28/Feb/2014:02:43:06 +0000] | 127.0.0.1 | * |  | - | 169 | 0
[28/Feb/2014:02:43:11 +0000] | 121.58.232.35 | /stats2/value_list | ?dim=partner | + | 109756 | 14322
[28/Feb/2014:02:43:12 +0000] | 121.58.232.35 | /stats2/demographics |  | + | 15330 | 1194
[28/Feb/2014:02:43:13 +0000] | 121.58.232.35 | /stats2/countries |  | + | 840439 | 32368
[28/Feb/2014:02:43:13 +0000] | 121.58.232.35 | /stats2/segment | ? | + | 2704 | 252
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 2797 | 253
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&gender=1 | + | 2915 | 247
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&gender=2 | + | 2485 | 251
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&education=1 | + | 3717 | 248
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&education=2 | + | 5543 | 249
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&education=4 | + | 2465 | 253
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&age=15 | + | 8485 | 250
[28/Feb/2014:02:43:16 +0000] | 121.58.232.35 | /stats2/segment | ?&age=30 | + | 2700 | 253
[28/Feb/2014:02:43:17 +0000] | 121.58.232.35 | /stats2/segment | ?&age=45 | + | 2658 | 250
[28/Feb/2014:02:43:17 +0000] | 121.58.232.35 | /stats2/segment | ?&age=60 | + | 3033 | 246
[28/Feb/2014:02:43:17 +0000] | 121.58.232.35 | /stats2/segment | ?&age=61 | + | 2892 | 236
[28/Feb/2014:02:43:17 +0000] | 121.58.232.35 | /stats2/segment | ?&education=3 | + | 4165 | 246
[28/Feb/2014:02:43:17 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=1 | + | 27527 | 362
[28/Feb/2014:02:43:18 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=2 | + | 27457 | 366
[28/Feb/2014:02:43:18 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=3 | + | 29038 | 367
[28/Feb/2014:02:43:18 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=4 | + | 43876 | 360
[28/Feb/2014:02:42:10 +0000] | 189.217.4.208 | /stats/public/sampleSimilar | ?choices=1,2,3,4,5,7 | + | 70773451 | 3286
[28/Feb/2014:02:42:40 +0000] | 189.217.4.208 | /stats/public/sampleSimilar | ?choices=1,2,3,4,5,7 | - | 43308101 | 3286
[28/Feb/2014:02:43:24 +0000] | 127.0.0.1 | * |  | - | 183 | 0
[28/Feb/2014:02:43:25 +0000] | 127.0.0.1 | * |  | - | 182 | 0
[28/Feb/2014:02:43:26 +0000] | 127.0.0.1 | * |  | - | 180 | 0
[28/Feb/2014:02:43:36 +0000] | 190.56.253.76 | /stats/totalvotes |  | + | 1813 | 45
[28/Feb/2014:02:43:49 +0000] | 190.56.253.76 | /static/map_stats.json |  | + | 282779 | 55206
[28/Feb/2014:02:43:50 +0000] | 190.56.253.76 | /static/segment_comparison.json |  | + | 430 | 10149
[28/Feb/2014:02:43:52 +0000] | 190.56.253.76 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1410 | 524
[28/Feb/2014:02:44:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 983 | 14
[28/Feb/2014:02:44:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 10574 | 70211
[28/Feb/2014:02:44:21 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=1&gender=0&education=0 | + | 28243 | 363
[28/Feb/2014:02:44:27 +0000] | 150.70.172.105 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1499 | 524
[28/Feb/2014:02:44:36 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=4&gender=0&education=0 | + | 29428 | 360
[28/Feb/2014:02:44:54 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=3&gender=0&education=0 | + | 28881 | 367
[28/Feb/2014:02:45:00 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=2&gender=0&education=0 | + | 205358 | 366
[28/Feb/2014:02:45:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 872 | 14
[28/Feb/2014:02:45:01 +0000] | 54.227.246.164 | /stats2/segment_comparison |  | - | 1588 | 10149
[28/Feb/2014:02:45:01 +0000] | 54.227.246.164 | /stats2/map_stats |  | - | 3531 | 55206
[28/Feb/2014:02:45:01 +0000] | 54.227.246.164 | /stats/public/recent_votes |  | - | 6301 | 4592
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 1355 | 537
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 3735 | 546
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 3841 | 548
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 5711 | 546
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 7486 | 547
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 4732 | 533
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 6219 | 545
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 5764 | 546
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 5127 | 531
[28/Feb/2014:02:45:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 4623 | 528
[28/Feb/2014:02:45:09 +0000] | 121.58.232.35 | /stats2/segment | ?&hdi=1&gender=0&education=0 | + | 1953 | 363
[28/Feb/2014:02:46:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 745 | 14
[28/Feb/2014:02:46:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 10025 | 70211
[28/Feb/2014:02:47:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 631 | 14
[28/Feb/2014:02:46:05 +0000] | 127.0.0.1 | /stats/public/map | ? | - | 68275671 | 752
[28/Feb/2014:02:48:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 653 | 14
[28/Feb/2014:02:48:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 68927 | 70211
[28/Feb/2014:02:48:45 +0000] | 54.227.246.164 | /stats2/segment |  | - | 3216 | 660
[28/Feb/2014:02:48:44 +0000] | 200.69.176.24 | /stats/totalvotes |  | + | 19599 | 45
[28/Feb/2014:02:48:47 +0000] | 200.69.176.24 | /static/map_stats.json |  | + | 153758 | 55206
[28/Feb/2014:02:48:48 +0000] | 200.69.176.24 | /static/segment_comparison.json |  | + | 421 | 10149
[28/Feb/2014:02:48:48 +0000] | 200.69.176.24 | /stats/public/segment | ?&country=181&gender=0&age_ub=140 | + | 937171 | 523
[28/Feb/2014:02:49:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 753900 | 14
[28/Feb/2014:02:49:50 +0000] | 50.100.223.66 | /stats2/value_list | ?dim=partner | + | 31684 | 14322
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/demographics |  | + | 13467 | 1193
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ? | + | 1324 | 252
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 2729 | 253
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&gender=1 | + | 2666 | 248
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&education=3 | + | 2550 | 246
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&age=30 | + | 2054 | 253
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&education=4 | + | 2643 | 252
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&gender=2 | + | 3251 | 251
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&education=2 | + | 2774 | 249
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/countries |  | + | 536379 | 32388
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&age=45 | + | 2551 | 250
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&hdi=2 | + | 142665 | 366
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&age=15 | + | 3017 | 250
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&hdi=1 | + | 91976 | 362
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&hdi=3 | + | 75814 | 367
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&age=60 | + | 222369 | 247
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&hdi=4 | + | 59284 | 360
[28/Feb/2014:02:49:51 +0000] | 50.100.223.66 | /stats2/segment | ?&education=1 | + | 482914 | 248
[28/Feb/2014:02:49:52 +0000] | 50.100.223.66 | /stats2/segment | ?&age=61 | + | 3195 | 233
[28/Feb/2014:02:49:57 +0000] | 127.0.0.1 | * |  | - | 180 | 0
[28/Feb/2014:02:50:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 679 | 14
[28/Feb/2014:02:50:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 10779 | 70211
[28/Feb/2014:02:50:03 +0000] | 50.100.223.66 | /stats/totalvotes |  | + | 3018 | 45
[28/Feb/2014:02:50:05 +0000] | 50.100.223.66 | /static/map_stats.json |  | + | 565 | 55206
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 4281 | 548
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 5283 | 546
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 6570 | 547
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 3924 | 528
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 3207 | 546
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 3809 | 545
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 10072 | 546
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 7422 | 533
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 8524 | 531
[28/Feb/2014:02:50:05 +0000] | 50.100.223.66 | /static/segment_comparison.json |  | + | 621 | 10149
[28/Feb/2014:02:50:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 728829 | 537
[28/Feb/2014:02:50:06 +0000] | 50.100.223.66 | /stats/public/segment | ?&country=170&gender=0&age_ub=140 | + | 2705912 | 529
[28/Feb/2014:02:50:18 +0000] | 201.25.248.146 | /stats/totalvotes |  | + | 1422 | 45
[28/Feb/2014:02:50:22 +0000] | 201.25.248.146 | /static/map_stats.json |  | + | 375183 | 55206
[28/Feb/2014:02:50:23 +0000] | 201.25.248.146 | /static/segment_comparison.json |  | + | 422 | 10149
[28/Feb/2014:02:50:23 +0000] | 201.25.248.146 | /stats/public/segment | ?&country=159&gender=0&age_ub=140 | + | 225023 | 512
[28/Feb/2014:02:51:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 643 | 14
[28/Feb/2014:02:52:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 881 | 14
[28/Feb/2014:02:52:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 10012 | 70211
[28/Feb/2014:02:52:05 +0000] | 50.100.223.66 | /stats/public/segment | ?country=31 | + | 464460 | 510
[28/Feb/2014:02:52:06 +0000] | 50.100.223.66 | /stats/public/segment | ?&country=31&gender=2&age_lb=35&age_ub=54 | + | 86507 | 495
[28/Feb/2014:02:52:05 +0000] | 50.100.223.66 | /stats/public/sampleSimilar | ?choices=2,3,7,9,10,11 | + | 14791454 | 3299
[28/Feb/2014:02:52:36 +0000] | 169.231.97.166 | /stats/totalvotes |  | + | 1489 | 45
[28/Feb/2014:02:52:37 +0000] | 169.231.97.166 | /static/map_stats.json |  | + | 77516 | 55206
[28/Feb/2014:02:52:37 +0000] | 169.231.97.166 | /static/segment_comparison.json |  | + | 408 | 10149
[28/Feb/2014:02:52:37 +0000] | 169.231.97.166 | /stats/public/segment | ?&country=110&gender=0&age_ub=140 | + | 1041128 | 524
[28/Feb/2014:02:53:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 823 | 14
[28/Feb/2014:02:54:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 755 | 14
[28/Feb/2014:02:54:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 11241 | 70211
[28/Feb/2014:02:54:09 +0000] | 169.231.97.166 | /stats/public/segment | ?country=185 | + | 1481014 | 525
[28/Feb/2014:02:54:11 +0000] | 169.231.97.166 | /stats/public/segment | ?&country=185&gender=2&age_ub=34 | + | 384682 | 511
[28/Feb/2014:02:54:09 +0000] | 169.231.97.166 | /stats/public/sampleSimilar | ?choices=2,3,5,11,13,14 | + | 16567542 | 3309
[28/Feb/2014:02:55:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 594 | 14
[28/Feb/2014:02:55:08 +0000] | 50.100.223.66 | /stats/totalvotes |  | + | 1644 | 45
[28/Feb/2014:02:55:08 +0000] | 50.100.223.66 | /static/map_stats.json |  | + | 511 | 0
[28/Feb/2014:02:55:08 +0000] | 50.100.223.66 | /static/segment_comparison.json |  | + | 402 | 0
[28/Feb/2014:02:55:08 +0000] | 50.100.223.66 | /stats/public/segment | ?&country=181&gender=0&age_ub=140 | + | 1436 | 523
[28/Feb/2014:02:55:09 +0000] | 50.100.223.66 | /stats/public/segment | ?country=31 | + | 1493 | 510
[28/Feb/2014:02:55:09 +0000] | 50.100.223.66 | /stats/public/sampleSimilar | ?choices=2,3,7,9,10,11 | + | 1847 | 3299
[28/Feb/2014:02:55:10 +0000] | 50.100.223.66 | /stats/public/segment | ?&country=31&gender=2&age_lb=35&age_ub=54 | + | 1489 | 495
[28/Feb/2014:02:55:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 24251863 | 537
[28/Feb/2014:02:55:30 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 4746184 | 528
